run,type,rate_per_min,think_snr,tau,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=reactive_gate_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=8,reactive_gate,1.0,0.5,0.9,reactive_gate,8,512,434,6,0.013636363636363636,0.061224489795918366,434,107.57295471930252,2037.1828042846807,5.936618009996204,600.0000000000005,0,192,0,0,0,0.010051811952797191,0.46473502053679033,4341487287.103551,0.0,0,0.0,0.0,0.0,0.0,171,44,0.5596454254401081,0.5744887438002316,0.4567632312427157,0.21104956079148376,236.72727272727275,0.14
type=reactive_gate_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=9,reactive_gate,1.0,0.5,0.9,reactive_gate,9,544,473,5,0.010460251046025104,0.04716981132075472,473,172.29055076774807,2391.0187027326992,29.502964584509144,600.0000000000005,0,153,0,0,0,0.001800799664007561,0.22088738488249973,2217459635.94993,0.0,0,0.0,0.0,0.0,0.0,229,20,0.5652250958881528,0.5761322615392411,0.5690432824033606,0.22244179877630446,258.0,0.16
type=reactive_gate_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=10,reactive_gate,1.0,0.5,0.9,reactive_gate,10,486,430,1,0.002320185614849188,0.012345679012345678,430,97.25011103350926,1647.843238042765,8.88493349522935,600.0000000000005,0,51,0,0,0,0.004789033584938265,0.22216779432236927,3893261509.488005,0.0,0,0.0,0.0,0.0,0.0,183,53,0.7099105161919413,0.7104783479300117,0.4681007696840197,0.2622808579392831,234.54545454545456,0.13
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=1,reactive_gate,1.0,0.9,0.5,reactive_gate,1,373,331,6,0.017804154302670624,0.054945054945054944,331,177.10821607813432,2471.055045883716,3.746751077008513,600.0000000000005,0,96,0,0,0,0.007861746244099384,0.3850114083811012,4523621551.518825,0.0,0,0.0,0.0,0.0,0.0,209,63,0.6407266864883412,0.6618457318308856,0.37267889963335277,0.190112358750329,180.54545454545456,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=2,reactive_gate,1.0,0.9,0.5,reactive_gate,2,407,341,4,0.011594202898550725,0.05555555555555555,341,173.11141660292014,2113.0427465635544,6.935210998491534,600.0000000000005,0,81,1,0,0,0.0023913170204188415,0.3338111606265333,2986447931.0447874,0.0,0,0.0,0.0,0.0,0.0,186,43,0.5801667673031194,0.5909673454117823,0.42650036145509584,0.21066544700290868,186.0,0.13
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=3,reactive_gate,1.0,0.9,0.5,reactive_gate,3,423,357,7,0.019230769230769232,0.06896551724137931,357,78.62911074769909,1637.2335685138082,0.0,600.0,0,93,0,0,0,0.007005997175330223,0.4335620642005368,5323470646.97599,0.0,0,0.0,0.0,0.0,0.0,149,44,0.6247449257445878,0.6420099506838005,0.3427543164416602,0.2112811532886703,194.72727272727275,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=4,reactive_gate,1.0,0.9,0.5,reactive_gate,4,473,427,2,0.004662004662004662,0.02247191011235955,427,41.378075850978576,1873.4823199699906,0.0,600.0,0,63,0,0,0,0.004686868285755127,0.36122300430526005,4599320289.254004,0.0,0,0.0,0.0,0.0,0.0,155,53,0.7103801038943051,0.7194875411237193,0.37095934882883325,0.19763349888637033,232.9090909090909,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=5,reactive_gate,1.0,0.9,0.5,reactive_gate,5,602,508,10,0.019305019305019305,0.09782608695652174,508,81.40768394064685,2532.0546708256884,7.845823929970046,600.0000000000005,0,223,0,0,0,0.00606031775019213,0.3157656365463488,4945221516.763347,0.0,0,0.0,0.0,0.0,0.0,164,21,0.5243457717067838,0.5469587834441086,0.465199112689394,0.2603408980477706,277.0909090909091,0.15
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=6,reactive_gate,1.0,0.9,0.5,reactive_gate,6,445,377,5,0.013089005235602094,0.054945054945054944,377,143.29184328592214,3136.3268754390947,1.3622303314801503,600.0000000000005,0,227,0,0,0,0.0035517525756446223,0.4688719044922361,5416463910.856465,0.0,0,0.0,0.0,0.0,0.0,172,41,0.5263236535914695,0.5390638763026823,0.3773860569274476,0.21315479910777113,205.63636363636365,0.14
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=7,reactive_gate,1.0,0.9,0.5,reactive_gate,7,404,357,0,0.0,0.0,357,122.25448238795434,1464.321288298556,5.554929403653788,600.0,0,36,0,0,0,0.0,0.21261689467473577,4093671687.8661084,0.0,0,0.0,0.0,0.0,0.0,148,41,0.7182927738199683,0.7182927738199683,0.3639804984257641,0.21782048163889148,194.72727272727275,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=8,reactive_gate,1.0,0.9,0.5,reactive_gate,8,512,420,9,0.02097902097902098,0.09,420,106.18048381515575,2747.085280644236,6.456150596276071,600.0000000000005,0,206,0,0,0,0.010245172793338904,0.412348947729189,5096885616.740937,0.0,0,0.0,0.0,0.0,0.0,169,37,0.5447408886274127,0.5647890747690846,0.4388553624020656,0.22169125429146688,229.0909090909091,0.13
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=9,reactive_gate,1.0,0.9,0.5,reactive_gate,9,540,471,6,0.012578616352201259,0.05357142857142857,471,174.58673881879258,3097.9725091437126,16.45573544570071,600.0000000000005,0,164,0,0,0,0.0007319653446087914,0.260269231700814,2971812913.9066067,0.0,0,0.0,0.0,0.0,0.0,219,17,0.5682764824781839,0.5853998992125398,0.5363338748785936,0.22424968422232072,256.90909090909093,0.16
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=10,reactive_gate,1.0,0.9,0.5,reactive_gate,10,486,424,1,0.002352941176470588,0.012195121951219513,424,141.5887331002964,1631.0193937287459,4.0601866696757005,600.0000000000005,0,62,0,0,0,0.004804610808979525,0.2337661248455993,4027457830.7092285,0.0,0,0.0,0.0,0.0,0.0,191,54,0.6540850027211411,0.6542034460625988,0.4697930362924113,0.2471616061238738,231.27272727272728,0.13
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=1,reactive_gate,1.0,0.9,0.8,reactive_gate,1,373,331,6,0.017804154302670624,0.054945054945054944,331,177.10821607813432,2471.055045883716,3.746751077008513,600.0000000000005,0,96,0,0,0,0.007861746244099384,0.3850114083811012,4523621551.518825,0.0,0,0.0,0.0,0.0,0.0,209,63,0.6407266864883412,0.6618457318308856,0.37267889963335277,0.190112358750329,180.54545454545456,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=2,reactive_gate,1.0,0.9,0.8,reactive_gate,2,407,341,4,0.011594202898550725,0.05555555555555555,341,173.11141660292014,2113.0427465635544,6.935210998491534,600.0000000000005,0,81,1,0,0,0.0023913170204188415,0.3338111606265333,2986447931.0447874,0.0,0,0.0,0.0,0.0,0.0,186,43,0.5801667673031194,0.5909673454117823,0.42650036145509584,0.21066544700290868,186.0,0.13
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=3,reactive_gate,1.0,0.9,0.8,reactive_gate,3,423,357,7,0.019230769230769232,0.06896551724137931,357,78.62911074769909,1637.2335685138082,0.0,600.0,0,93,0,0,0,0.007005997175330223,0.4335620642005368,5323470646.97599,0.0,0,0.0,0.0,0.0,0.0,149,44,0.6247449257445878,0.6420099506838005,0.3427543164416602,0.2112811532886703,194.72727272727275,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=4,reactive_gate,1.0,0.9,0.8,reactive_gate,4,473,427,2,0.004662004662004662,0.02247191011235955,427,41.378075850978576,1873.4823199699906,0.0,600.0,0,63,0,0,0,0.004686868285755127,0.36122300430526005,4599320289.254004,0.0,0,0.0,0.0,0.0,0.0,155,53,0.7103801038943051,0.7194875411237193,0.37095934882883325,0.19763349888637033,232.9090909090909,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=5,reactive_gate,1.0,0.9,0.8,reactive_gate,5,602,508,10,0.019305019305019305,0.09782608695652174,508,81.40768394064685,2532.0546708256884,7.845823929970046,600.0000000000005,0,223,0,0,0,0.00606031775019213,0.3157656365463488,4945221516.763347,0.0,0,0.0,0.0,0.0,0.0,164,21,0.5243457717067838,0.5469587834441086,0.465199112689394,0.2603408980477706,277.0909090909091,0.16
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=6,reactive_gate,1.0,0.9,0.8,reactive_gate,6,445,377,5,0.013089005235602094,0.054945054945054944,377,143.29184328592214,3136.3268754390947,1.3622303314801503,600.0000000000005,0,227,0,0,0,0.0035517525756446223,0.4688719044922361,5416463910.856465,0.0,0,0.0,0.0,0.0,0.0,172,41,0.5263236535914695,0.5390638763026823,0.3773860569274476,0.21315479910777113,205.63636363636365,0.13
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=7,reactive_gate,1.0,0.9,0.8,reactive_gate,7,404,357,0,0.0,0.0,357,122.25448238795434,1464.321288298556,5.554929403653788,600.0,0,36,0,0,0,0.0,0.21261689467473577,4093671687.8661084,0.0,0,0.0,0.0,0.0,0.0,148,41,0.7182927738199683,0.7182927738199683,0.3639804984257641,0.21782048163889148,194.72727272727275,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=8,reactive_gate,1.0,0.9,0.8,reactive_gate,8,512,420,9,0.02097902097902098,0.09,420,106.18048381515575,2747.085280644236,6.456150596276071,600.0000000000005,0,206,0,0,0,0.010245172793338904,0.412348947729189,5096885616.740937,0.0,0,0.0,0.0,0.0,0.0,169,37,0.5447408886274127,0.5647890747690846,0.4388553624020656,0.22169125429146688,229.0909090909091,0.13
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=9,reactive_gate,1.0,0.9,0.8,reactive_gate,9,540,471,6,0.012578616352201259,0.05357142857142857,471,174.58673881879258,3097.9725091437126,16.45573544570071,600.0000000000005,0,164,0,0,0,0.0007319653446087914,0.260269231700814,2971812913.9066067,0.0,0,0.0,0.0,0.0,0.0,219,17,0.5682764824781839,0.5853998992125398,0.5363338748785936,0.22424968422232072,256.90909090909093,0.16
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=10,reactive_gate,1.0,0.9,0.8,reactive_gate,10,486,424,1,0.002352941176470588,0.012195121951219513,424,141.5887331002964,1631.0193937287459,4.0601866696757005,600.0000000000005,0,62,0,0,0,0.004804610808979525,0.2337661248455993,4027457830.7092285,0.0,0,0.0,0.0,0.0,0.0,191,54,0.6540850027211411,0.6542034460625988,0.4697930362924113,0.2471616061238738,231.27272727272728,0.14
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=1,reactive_gate,1.0,0.9,0.9,reactive_gate,1,373,331,6,0.017804154302670624,0.054945054945054944,331,177.10821607813432,2471.055045883716,3.746751077008513,600.0000000000005,0,96,0,0,0,0.007861746244099384,0.3850114083811012,4523621551.518825,0.0,0,0.0,0.0,0.0,0.0,209,63,0.6407266864883412,0.6618457318308856,0.37267889963335277,0.190112358750329,180.54545454545456,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=2,reactive_gate,1.0,0.9,0.9,reactive_gate,2,407,341,4,0.011594202898550725,0.05555555555555555,341,173.11141660292014,2113.0427465635544,6.935210998491534,600.0000000000005,0,81,1,0,0,0.0023913170204188415,0.3338111606265333,2986447931.0447874,0.0,0,0.0,0.0,0.0,0.0,186,43,0.5801667673031194,0.5909673454117823,0.42650036145509584,0.21066544700290868,186.0,0.13
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=3,reactive_gate,1.0,0.9,0.9,reactive_gate,3,423,357,7,0.019230769230769232,0.06896551724137931,357,78.62911074769909,1637.2335685138082,0.0,600.0,0,93,0,0,0,0.007005997175330223,0.4335620642005368,5323470646.97599,0.0,0,0.0,0.0,0.0,0.0,149,44,0.6247449257445878,0.6420099506838005,0.3427543164416602,0.2112811532886703,194.72727272727275,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=4,reactive_gate,1.0,0.9,0.9,reactive_gate,4,473,427,2,0.004662004662004662,0.02247191011235955,427,41.378075850978576,1873.4823199699906,0.0,600.0,0,63,0,0,0,0.004686868285755127,0.36122300430526005,4599320289.254004,0.0,0,0.0,0.0,0.0,0.0,155,53,0.7103801038943051,0.7194875411237193,0.37095934882883325,0.19763349888637033,232.9090909090909,0.12
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=5,reactive_gate,1.0,0.9,0.9,reactive_gate,5,602,508,10,0.019305019305019305,0.09782608695652174,508,81.40768394064685,2532.0546708256884,7.845823929970046,600.0000000000005,0,223,0,0,0,0.00606031775019213,0.3157656365463488,4945221516.763347,0.0,0,0.0,0.0,0.0,0.0,164,21,0.5243457717067838,0.5469587834441086,0.465199112689394,0.2603408980477706,277.0909090909091,0.15
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=6,reactive_gate,1.0,0.9,0.9,reactive_gate,6,445,377,5,0.013089005235602094,0.054945054945054944,377,143.29184328592214,3136.3268754390947,1.3622303314801503,600.0000000000005,0,227,0,0,0,0.0035517525756446223,0.4688719044922361,5416463910.856465,0.0,0,0.0,0.0,0.0,0.0,172,41,0.5263236535914695,0.5390638763026823,0.3773860569274476,0.21315479910777113,205.63636363636365,0.13
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=7,reactive_gate,1.0,0.9,0.9,reactive_gate,7,404,357,0,0.0,0.0,357,122.25448238795434,1464.321288298556,5.554929403653788,600.0,0,36,0,0,0,0.0,0.21261689467473577,4093671687.8661084,0.0,0,0.0,0.0,0.0,0.0,148,41,0.7182927738199683,0.7182927738199683,0.3639804984257641,0.21782048163889148,194.72727272727275,0.11
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=8,reactive_gate,1.0,0.9,0.9,reactive_gate,8,512,420,9,0.02097902097902098,0.09,420,106.18048381515575,2747.085280644236,6.456150596276071,600.0000000000005,0,206,0,0,0,0.010245172793338904,0.412348947729189,5096885616.740937,0.0,0,0.0,0.0,0.0,0.0,169,37,0.5447408886274127,0.5647890747690846,0.4388553624020656,0.22169125429146688,229.0909090909091,0.14
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=9,reactive_gate,1.0,0.9,0.9,reactive_gate,9,540,471,6,0.012578616352201259,0.05357142857142857,471,174.58673881879258,3097.9725091437126,16.45573544570071,600.0000000000005,0,164,0,0,0,0.0007319653446087914,0.260269231700814,2971812913.9066067,0.0,0,0.0,0.0,0.0,0.0,219,17,0.5682764824781839,0.5853998992125398,0.5363338748785936,0.22424968422232072,256.90909090909093,0.16
type=reactive_gate_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=10,reactive_gate,1.0,0.9,0.9,reactive_gate,10,486,424,1,0.002352941176470588,0.012195121951219513,424,141.5887331002964,1631.0193937287459,4.0601866696757005,600.0000000000005,0,62,0,0,0,0.004804610808979525,0.2337661248455993,4027457830.7092285,0.0,0,0.0,0.0,0.0,0.0,191,54,0.6540850027211411,0.6542034460625988,0.4697930362924113,0.2471616061238738,231.27272727272728,0.14
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=1,reactive_gate,2.0,0.0,0.5,reactive_gate,1,616,492,7,0.014028056112224449,0.050359712230215826,492,177.65406354315678,2112.2835308586964,19.270821895753283,600.0000000000005,0,270,1,0,0,0.002067941954940711,0.35660116807734765,3693639531.6735096,0.0,0,0.0,0.0,0.0,0.0,274,32,0.5169424403679067,0.5288416224671106,0.6012413629524411,0.24266542988411247,268.3636363636364,0.2
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=2,reactive_gate,2.0,0.0,0.5,reactive_gate,2,686,512,19,0.035781544256120526,0.13380281690140844,512,140.09881831050006,2630.4624959917787,12.2481946426507,600.0000000000005,0,443,3,0,0,0.009741370818828,0.3388566535705316,2996871230.5481787,0.0,0,0.0,0.0,0.0,0.0,247,23,0.4182289692475473,0.4412076848088159,0.5727869068367974,0.27822087316773353,279.2727272727273,0.21
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=3,reactive_gate,2.0,0.0,0.5,reactive_gate,3,770,554,34,0.05782312925170068,0.19375,554,73.56534600754162,3081.950479156563,8.840636462053062,600.0000000000005,0,615,0,0,0,0.016124060354335907,0.4396904049251733,4587807695.295256,0.0,0,0.0,0.0,0.0,0.0,276,19,0.3947803496134008,0.4223087505545443,0.5561457757502914,0.24797747259072425,302.1818181818182,0.22
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=4,reactive_gate,2.0,0.0,0.5,reactive_gate,4,695,558,10,0.017605633802816902,0.057692307692307696,558,98.94350870239168,1992.786087356778,2.452603770157498,600.0000000000005,0,238,0,0,0,0.013792805678159568,0.31851156789712776,5088354626.529724,0.0,0,0.0,0.0,0.0,0.0,224,19,0.492599331068832,0.5025339652916216,0.5252149844518907,0.2836978157274059,304.3636363636364,0.18
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=5,reactive_gate,2.0,0.0,0.5,reactive_gate,5,992,725,51,0.06572164948453608,0.24519230769230768,725,59.5186619658125,4357.139391326038,20.033293791778526,600.0000000000005,0,1209,1,0,0,0.026587762490301564,0.2404824465969168,4067627402.1637144,0.0,0,0.0,0.0,0.0,0.0,313,4,0.34233315360184124,0.3772149102800458,0.7097142291949948,0.2984161451602247,395.4545454545455,0.32
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=6,reactive_gate,2.0,0.0,0.5,reactive_gate,6,605,445,26,0.055201698513800426,0.1925925925925926,445,133.82581292219857,3198.427637026624,19.285499154294953,600.0000000000005,0,599,0,0,0,0.01542621289949187,0.42370771252119915,3979008426.4927135,0.0,0,0.0,0.0,0.0,0.0,221,21,0.3844952884036298,0.41854580046470385,0.5383991590585341,0.24796657303756767,242.72727272727275,0.2
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=7,reactive_gate,2.0,0.0,0.5,reactive_gate,7,719,491,20,0.03913894324853229,0.11428571428571428,491,139.07307509827388,2785.935389571613,18.720412001080696,600.0000000000005,0,646,1,0,0,0.009138679123114078,0.3418536929846733,3442886007.413887,0.0,0,0.0,0.0,0.0,0.0,232,15,0.3758776699657566,0.38877417870989545,0.5742510470894846,0.27059790851823856,267.8181818181818,0.22
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=8,reactive_gate,2.0,0.0,0.5,reactive_gate,8,817,621,32,0.04900459418070444,0.16853932584269662,621,102.95075145866576,3719.124904724394,15.22643054834782,600.0000000000005,0,761,0,0,0,0.013458289841961393,0.42395525883499585,4559172815.5572195,0.0,0,0.0,0.0,0.0,0.0,267,5,0.3830564499082377,0.41228297561829963,0.6109508293471575,0.2534501161225141,338.72727272727275,0.25
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=9,reactive_gate,2.0,0.0,0.5,reactive_gate,9,806,592,38,0.06031746031746032,0.20218579234972678,592,137.32698656546745,3739.9856392022243,6.218600624669337,600.0000000000005,0,856,0,0,0,0.013116328439465863,0.3075354586532756,4563563754.199722,0.0,0,0.0,0.0,0.0,0.0,259,9,0.36800207165918924,0.4017064512737694,0.6062490548311642,0.2788311377147522,322.90909090909093,0.26
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=10,reactive_gate,2.0,0.0,0.5,reactive_gate,10,666,539,14,0.02531645569620253,0.11023622047244094,539,129.25148044641446,2402.496625470805,3.5821736886688034,600.0000000000005,0,321,1,0,0,0.011036604437468404,0.28732365035189206,4531423139.6691675,0.0,0,0.0,0.0,0.0,0.0,222,16,0.4399231885699153,0.4613168057824149,0.539261039214258,0.2918974013979209,294.0,0.19
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=1,reactive_gate,2.0,0.0,0.8,reactive_gate,1,616,492,7,0.014028056112224449,0.050359712230215826,492,177.65406354315678,2112.2835308586964,19.270821895753283,600.0000000000005,0,270,1,0,0,0.002067941954940711,0.35660116807734765,3693639531.6735096,0.0,0,0.0,0.0,0.0,0.0,274,32,0.5169424403679067,0.5288416224671106,0.6012413629524411,0.24266542988411247,268.3636363636364,0.19
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=2,reactive_gate,2.0,0.0,0.8,reactive_gate,2,686,512,19,0.035781544256120526,0.13380281690140844,512,140.09881831050006,2630.4624959917787,12.2481946426507,600.0000000000005,0,443,3,0,0,0.009741370818828,0.3388566535705316,2996871230.5481787,0.0,0,0.0,0.0,0.0,0.0,247,23,0.4182289692475473,0.4412076848088159,0.5727869068367974,0.27822087316773353,279.2727272727273,0.22
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=3,reactive_gate,2.0,0.0,0.8,reactive_gate,3,770,554,34,0.05782312925170068,0.19375,554,73.56534600754162,3081.950479156563,8.840636462053062,600.0000000000005,0,615,0,0,0,0.016124060354335907,0.4396904049251733,4587807695.295256,0.0,0,0.0,0.0,0.0,0.0,276,19,0.3947803496134008,0.4223087505545443,0.5561457757502914,0.24797747259072425,302.1818181818182,0.22
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=4,reactive_gate,2.0,0.0,0.8,reactive_gate,4,695,558,10,0.017605633802816902,0.057692307692307696,558,98.94350870239168,1992.786087356778,2.452603770157498,600.0000000000005,0,238,0,0,0,0.013792805678159568,0.31851156789712776,5088354626.529724,0.0,0,0.0,0.0,0.0,0.0,224,19,0.492599331068832,0.5025339652916216,0.5252149844518907,0.2836978157274059,304.3636363636364,0.18
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=5,reactive_gate,2.0,0.0,0.8,reactive_gate,5,992,725,51,0.06572164948453608,0.24519230769230768,725,59.5186619658125,4357.139391326038,20.033293791778526,600.0000000000005,0,1209,1,0,0,0.026587762490301564,0.2404824465969168,4067627402.1637144,0.0,0,0.0,0.0,0.0,0.0,313,4,0.34233315360184124,0.3772149102800458,0.7097142291949948,0.2984161451602247,395.4545454545455,0.33
type=reactive_gate_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=6,reactive_gate,2.0,0.0,0.8,reactive_gate,6,605,445,26,0.055201698513800426,0.1925925925925926,445,133.82581292219857,3198.427637026624,19.285499154294953,600.0000000000005,0,599,0,0,0,0.01542621289949187,0.42370771252119915,3979008426.4927135,0.0,0,0.0,0.0,0.0,0.0,221,21,0.3844952884036298,0.41854580046470385,0.5383991590585341,0.24796657303756767,242.72727272727275,0.2
